"","DR_NO","DATE.OCC","TIME.OCC","AREA","AREA.NAME","Crm.Cd","Crm.Cd.Desc","Vict.Age","Vict.Sex","Vict.Descent","Premis.Cd","Premis.Desc","LAT","LON"
"9569",202110405,"06/11/2020 12:00:00 AM",1930,21,"Topanga",510,"VEHICLE - STOLEN",0,"","",108,"PARKING LOT",34.1773,-118.5988
"9570",200104881,"01/12/2020 12:00:00 AM",2300,1,"Central",236,"INTIMATE PARTNER - AGGRAVATED ASSAULT",46,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0428,-118.2461
"9571",211113321,"09/22/2021 12:00:00 AM",600,11,"Northeast",330,"BURGLARY FROM VEHICLE",35,"M","F",504,"OTHER RESIDENCE",34.1192,-118.2305
"9572",230315437,"06/30/2023 12:00:00 AM",2230,3,"Southwest",440,"THEFT PLAIN - PETTY ($950 & UNDER)",18,"F","B",501,"SINGLE FAMILY DWELLING",34.0184,-118.3651
"9573",222107165,"03/21/2022 12:00:00 AM",1920,21,"Topanga",354,"THEFT OF IDENTITY",65,"F","W",707,"GARAGE/CARPORT",34.1843,-118.6517
"9574",230318750,"10/26/2023 12:00:00 AM",1500,3,"Southwest",210,"ROBBERY",23,"M","H",102,"SIDEWALK",34.0073,-118.3108
"9575",230205954,"02/11/2023 12:00:00 AM",1730,2,"Rampart",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",0,"X","X",122,"VEHICLE, PASSENGER/TRUCK",34.0588,-118.2706
"9576",220109242,"03/29/2022 12:00:00 AM",1830,1,"Central",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",57,"M","W",156,"VALET",34.0515,-118.2424
"9577",210900694,"06/21/2021 12:00:00 AM",620,9,"Van Nuys",310,"BURGLARY",69,"M","W",702,"OFFICE BUILDING/OFFICE",34.1887,-118.4531
"9578",200814565,"09/26/2020 12:00:00 AM",1800,8,"West LA",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",61,"M","B",103,"ALLEY",34.0589,-118.4221
"9579",200912499,"07/18/2020 12:00:00 AM",345,9,"Van Nuys",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,"X","X",503,"HOTEL",34.1451,-118.4137
"9580",241209095,"03/27/2024 12:00:00 AM",2030,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",31,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",33.9727,-118.285
"9581",210320858,"12/28/2021 12:00:00 AM",2200,3,"Southwest",626,"INTIMATE PARTNER - SIMPLE ASSAULT",43,"F","B",501,"SINGLE FAMILY DWELLING",34.0111,-118.3477
"9582",222114654,"09/25/2022 12:00:00 AM",1510,21,"Topanga",231,"ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER",40,"M","X",501,"SINGLE FAMILY DWELLING",34.2143,-118.6206
"9583",210713984,"10/01/2021 12:00:00 AM",2300,7,"Wilshire",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",51,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.071,-118.3408
"9584",220308548,"04/02/2022 12:00:00 AM",1030,3,"Southwest",354,"THEFT OF IDENTITY",49,"F","B",750,"CYBERSPACE",34.0183,-118.3536
"9585",211814903,"08/07/2021 12:00:00 AM",800,18,"Southeast",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",40,"M","B",101,"STREET",33.9472,-118.2781
"9586",210917524,"12/11/2021 12:00:00 AM",915,9,"Van Nuys",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",45,"F","F",101,"STREET",34.1957,-118.4553
"9587",220218500,"09/17/2022 12:00:00 AM",900,2,"Rampart",662,"BUNCO, GRAND THEFT",34,"F","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0677,-118.2728
"9588",231818912,"11/04/2023 12:00:00 AM",2300,18,"Southeast",210,"ROBBERY",40,"M","H",101,"STREET",33.9247,-118.2652
"9589",202013310,"08/11/2020 12:00:00 AM",940,20,"Olympic",946,"OTHER MISCELLANEOUS CRIME",0,"X","X",101,"STREET",34.0509,-118.2916
"9590",230805957,"02/14/2023 12:00:00 AM",2015,8,"West LA",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.046,-118.4282
"9591",241307833,"03/26/2024 12:00:00 AM",1400,13,"Newton",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",33.993,-118.2446
"9592",211107145,"03/29/2021 12:00:00 AM",1,11,"Northeast",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",32,"F","W",101,"STREET",34.0844,-118.2703
"9593",210409386,"06/05/2021 12:00:00 AM",1940,4,"Hollenbeck",813,"CHILD ANNOYING (17YRS & UNDER)",26,"F","H",103,"ALLEY",34.0389,-118.2034
"9594",210204567,"01/16/2021 12:00:00 AM",715,2,"Rampart",210,"ROBBERY",40,"M","H",101,"STREET",34.0514,-118.2743
"9595",221814108,"07/11/2022 12:00:00 AM",1030,18,"Southeast",522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",41,"F","H",708,"CHURCH/CHAPEL (CHANGED 03-03 FROM CHURCH/TEMPLE)",33.945,-118.2462
"9596",220805473,"02/05/2022 12:00:00 AM",2330,8,"West LA",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",20,"F","H",501,"SINGLE FAMILY DWELLING",34.0325,-118.3955
"9597",200106005,"01/29/2020 12:00:00 AM",1840,1,"Central",310,"BURGLARY",35,"M","O",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.049,-118.2381
"9598",212014173,"08/04/2021 12:00:00 AM",100,20,"Olympic",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,"X","X",101,"STREET",34.069,-118.3137
"9599",200414359,"10/28/2020 12:00:00 AM",300,4,"Hollenbeck",626,"INTIMATE PARTNER - SIMPLE ASSAULT",25,"F","H",501,"SINGLE FAMILY DWELLING",34.0765,-118.2118
"9600",230314326,"07/28/2023 12:00:00 AM",1145,3,"Southwest",763,"STALKING",39,"F","B",301,"GAS STATION",34.0282,-118.276
"9601",231005882,"02/17/2023 12:00:00 AM",1545,10,"West Valley",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",0,"M","W",202,"LIQUOR STORE",34.1796,-118.5535
"9602",221111850,"07/21/2022 12:00:00 AM",1030,11,"Northeast",354,"THEFT OF IDENTITY",38,"F","O",501,"SINGLE FAMILY DWELLING",34.1056,-118.2603
"9603",201008172,"04/18/2020 12:00:00 AM",440,10,"West Valley",661,"UNAUTHORIZED COMPUTER ACCESS",43,"M","W",501,"SINGLE FAMILY DWELLING",34.1409,-118.4913
"9604",212107201,"03/30/2021 12:00:00 AM",2250,21,"Topanga",810,"SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ",15,"F","H",122,"VEHICLE, PASSENGER/TRUCK",34.1829,-118.6077
"9605",221301156,"12/16/2022 12:00:00 AM",1630,13,"Newton",310,"BURGLARY",39,"X","X",203,"OTHER BUSINESS",34.0286,-118.2497
"9606",221408014,"03/21/2022 12:00:00 AM",1620,14,"Pacific",624,"BATTERY - SIMPLE ASSAULT",25,"M","H",710,"OTHER PREMISE",33.9978,-118.4605
"9607",200116823,"08/23/2020 12:00:00 AM",1313,1,"Central",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",68,"M","H",941,"MTA - EXPO LINE - PICO",34.0409,-118.2661
"9608",221605072,"02/02/2022 12:00:00 AM",1000,16,"Foothill",354,"THEFT OF IDENTITY",26,"F","W",501,"SINGLE FAMILY DWELLING",34.2851,-118.4147
"9609",241308268,"04/05/2024 12:00:00 AM",1410,13,"Newton",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",14,"M","H",726,"POLICE FACILITY",34.0159,-118.2487
"9610",210316693,"09/30/2021 12:00:00 AM",2220,3,"Southwest",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",20,"X","X",102,"SIDEWALK",34.0202,-118.3089
"9611",220312213,"06/13/2022 12:00:00 AM",1700,3,"Southwest",522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",28,"M","I",722,"COLLEGE/JUNIOR COLLEGE/UNIVERSITY",34.0197,-118.2905
"9612",241408605,"04/14/2024 12:00:00 AM",1600,14,"Pacific",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0038,-118.4423
"9613",231008199,"04/19/2023 12:00:00 AM",1830,10,"West Valley",930,"CRIMINAL THREATS - NO WEAPON DISPLAYED",37,"F","H",108,"PARKING LOT",34.1938,-118.547
"9614",220915672,"10/31/2022 12:00:00 AM",2117,9,"Van Nuys",330,"BURGLARY FROM VEHICLE",65,"F","W",108,"PARKING LOT",34.1976,-118.4443
"9615",200609625,"04/28/2020 12:00:00 AM",1720,6,"Hollywood",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"X","X",101,"STREET",34.0962,-118.3405
"9616",240610763,"07/16/2024 12:00:00 AM",1700,6,"Hollywood",330,"BURGLARY FROM VEHICLE",22,"M","H",102,"SIDEWALK",34.088,-118.3244
"9617",240711421,"09/14/2024 12:00:00 AM",1439,7,"Wilshire",440,"THEFT PLAIN - PETTY ($950 & UNDER)",32,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0509,-118.3516
"9618",231604539,"01/16/2023 12:00:00 AM",2200,16,"Foothill",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.253,-118.2907
"9619",220818745,"11/24/2022 12:00:00 AM",1000,8,"West LA",354,"THEFT OF IDENTITY",50,"F","W",501,"SINGLE FAMILY DWELLING",34.1282,-118.4675
"9620",201111780,"07/22/2020 12:00:00 AM",2000,11,"Northeast",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",36,"M","W",501,"SINGLE FAMILY DWELLING",34.1125,-118.2842
"9621",211606660,"04/05/2021 12:00:00 AM",1,16,"Foothill",510,"VEHICLE - STOLEN",0,"","",108,"PARKING LOT",34.2084,-118.3703
"9622",222105256,"09/01/2021 12:00:00 AM",1,21,"Topanga",820,"ORAL COPULATION",27,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.1865,-118.6087
"9623",240807022,"03/17/2024 12:00:00 AM",1800,8,"West LA",310,"BURGLARY",94,"M","W",501,"SINGLE FAMILY DWELLING",34.0757,-118.4336
"9624",221704723,"01/17/2022 12:00:00 AM",755,17,"Devonshire",310,"BURGLARY",0,"X","X",210,"RESTAURANT/FAST FOOD",34.2338,-118.5535
"9625",221011077,"06/27/2022 12:00:00 AM",2054,10,"West Valley",888,"TRESPASSING",33,"M","A",501,"SINGLE FAMILY DWELLING",34.1818,-118.5272
"9626",200807938,"03/12/2020 12:00:00 AM",930,8,"West LA",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",37,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0534,-118.4613
"9627",210713468,"09/23/2021 12:00:00 AM",1845,7,"Wilshire",860,"BATTERY WITH SEXUAL CONTACT",32,"F","W",102,"SIDEWALK",34.0802,-118.3627
"9628",220610956,"05/29/2022 12:00:00 AM",1930,6,"Hollywood",210,"ROBBERY",41,"M","H",102,"SIDEWALK",34.0997,-118.335
"9629",200509408,"04/02/2020 12:00:00 AM",1500,5,"Harbor",310,"BURGLARY",39,"M","H",501,"SINGLE FAMILY DWELLING",33.7424,-118.2901
"9630",221608750,"04/25/2022 12:00:00 AM",1100,16,"Foothill",624,"BATTERY - SIMPLE ASSAULT",63,"M","H",501,"SINGLE FAMILY DWELLING",34.2549,-118.4103
"9631",230406011,"03/01/2023 12:00:00 AM",24,4,"Hollenbeck",354,"THEFT OF IDENTITY",83,"M","H",501,"SINGLE FAMILY DWELLING",34.0395,-118.2003
"9632",221908701,"04/25/2022 12:00:00 AM",1320,19,"Mission",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",18,"F","H",210,"RESTAURANT/FAST FOOD",34.2153,-118.4409
"9633",201710757,"07/04/2020 12:00:00 AM",2230,17,"Devonshire",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,"X","X",101,"STREET",34.2557,-118.6105
"9634",231116176,"11/26/2023 12:00:00 AM",1130,11,"Northeast",624,"BATTERY - SIMPLE ASSAULT",51,"F","H",222,"LAUNDROMAT",34.0932,-118.2939
"9635",220612635,"07/02/2022 12:00:00 AM",1820,6,"Hollywood",624,"BATTERY - SIMPLE ASSAULT",36,"M","O",102,"SIDEWALK",34.1015,-118.3415
"9636",200116221,"08/11/2020 12:00:00 AM",840,1,"Central",946,"OTHER MISCELLANEOUS CRIME",38,"M","O",101,"STREET",34.0439,-118.2479
"9637",211407445,"02/28/2021 12:00:00 AM",2200,14,"Pacific",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",31,"F","F",707,"GARAGE/CARPORT",34.0221,-118.4082
"9638",230910258,"06/04/2023 12:00:00 AM",1200,9,"Van Nuys",420,"THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)",0,"","",101,"STREET",34.1576,-118.4094
"9639",200406514,"03/04/2020 12:00:00 AM",2245,4,"Hollenbeck",624,"BATTERY - SIMPLE ASSAULT",28,"F","H",501,"SINGLE FAMILY DWELLING",34.0545,-118.1949
"9640",200121676,"11/27/2020 12:00:00 AM",2100,1,"Central",624,"BATTERY - SIMPLE ASSAULT",55,"F","B",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.036,-118.268
"9641",220308563,"04/01/2022 12:00:00 AM",35,3,"Southwest",761,"BRANDISH WEAPON",26,"F","B",108,"PARKING LOT",34.0168,-118.3492
"9642",222012793,"07/21/2022 12:00:00 AM",2300,20,"Olympic",330,"BURGLARY FROM VEHICLE",24,"M","B",102,"SIDEWALK",34.0579,-118.2954
"9643",231223892,"11/19/2023 12:00:00 AM",1100,12,"77th Street",440,"THEFT PLAIN - PETTY ($950 & UNDER)",32,"F","B",119,"PORCH, RESIDENTIAL",33.9655,-118.2827
"9644",241609622,"08/02/2024 12:00:00 AM",1315,16,"Foothill",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",46,"M","W",203,"OTHER BUSINESS",34.2305,-118.3768
"9645",210915302,"10/13/2021 12:00:00 AM",2235,9,"Van Nuys",626,"INTIMATE PARTNER - SIMPLE ASSAULT",28,"F","H",108,"PARKING LOT",34.1766,-118.4589
"9646",201009115,"05/18/2020 12:00:00 AM",1330,10,"West Valley",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,"M","H",109,"PARK/PLAYGROUND",34.184,-118.5011
"9647",220113499,"05/27/2022 12:00:00 AM",1145,1,"Central",522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",0,"X","X",203,"OTHER BUSINESS",34.0367,-118.2385
"9648",211004967,"01/30/2021 12:00:00 AM",1200,10,"West Valley",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",70,"M","O",501,"SINGLE FAMILY DWELLING",34.1524,-118.4694
"9649",201516193,"10/12/2020 12:00:00 AM",20,15,"N Hollywood",624,"BATTERY - SIMPLE ASSAULT",31,"F","H",501,"SINGLE FAMILY DWELLING",34.1903,-118.3813
"9650",200209092,"04/17/2020 12:00:00 AM",1730,2,"Rampart",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,"F","H",109,"PARK/PLAYGROUND",34.0711,-118.2599
"9651",231210017,"04/08/2023 12:00:00 AM",1400,12,"77th Street",624,"BATTERY - SIMPLE ASSAULT",83,"M","B",501,"SINGLE FAMILY DWELLING",33.9817,-118.3338
"9652",201906172,"02/02/2020 12:00:00 AM",2200,19,"Mission",331,"THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)",0,"M","W",108,"PARKING LOT",34.2128,-118.4426
"9653",230917373,"12/12/2023 12:00:00 AM",246,9,"Van Nuys",310,"BURGLARY",65,"F","O",202,"LIQUOR STORE",34.2085,-118.4643
"9654",222112362,"07/28/2022 12:00:00 AM",1630,21,"Topanga",310,"BURGLARY",33,"M","O",501,"SINGLE FAMILY DWELLING",34.1698,-118.5803
"9655",240908258,"04/20/2024 12:00:00 AM",1420,9,"Van Nuys",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.1512,-118.4581
"9656",240609470,"05/26/2024 12:00:00 AM",2359,6,"Hollywood",330,"BURGLARY FROM VEHICLE",24,"F","H",108,"PARKING LOT",34.1042,-118.3362
"9657",201500786,"05/09/2020 12:00:00 AM",15,15,"N Hollywood",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",30,"F","A",203,"OTHER BUSINESS",34.1499,-118.3635
"9658",230608715,"04/19/2023 12:00:00 AM",2300,6,"Hollywood",624,"BATTERY - SIMPLE ASSAULT",42,"M","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0953,-118.3241
"9659",230817093,"01/31/2022 12:00:00 AM",1200,8,"West LA",946,"OTHER MISCELLANEOUS CRIME",54,"M","W",203,"OTHER BUSINESS",34.0586,-118.416
"9660",231116368,"12/01/2023 12:00:00 AM",1350,11,"Northeast",900,"VIOLATION OF COURT ORDER",66,"M","W",102,"SIDEWALK",34.1199,-118.1935
"9661",221812361,"06/06/2022 12:00:00 AM",2000,18,"Southeast",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",43,"F","H",101,"STREET",33.9347,-118.2761
"9662",211406899,"02/12/2021 12:00:00 AM",1700,14,"Pacific",440,"THEFT PLAIN - PETTY ($950 & UNDER)",30,"F","W",119,"PORCH, RESIDENTIAL",34.0215,-118.4033
"9663",220609157,"04/21/2022 12:00:00 AM",2230,6,"Hollywood",330,"BURGLARY FROM VEHICLE",24,"F","O",108,"PARKING LOT",34.098,-118.3251
"9664",241308378,"04/14/2024 12:00:00 AM",2100,13,"Newton",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0093,-118.2692
"9665",222113365,"08/04/2022 12:00:00 AM",1300,21,"Topanga",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",48,"M","H",101,"STREET",34.2047,-118.5994
"9666",211420799,"09/06/2021 12:00:00 AM",1830,14,"Pacific",354,"THEFT OF IDENTITY",0,"X","X",605,"AUTOMATED TELLER MACHINE (ATM)",33.9944,-118.4792
"9667",241408660,"04/12/2024 12:00:00 AM",1600,14,"Pacific",510,"VEHICLE - STOLEN",0,"","",101,"STREET",33.9953,-118.4729
"9668",210111802,"06/13/2021 12:00:00 AM",1100,1,"Central",626,"INTIMATE PARTNER - SIMPLE ASSAULT",51,"F","W",101,"STREET",34.0542,-118.2566
"9669",230106377,"02/06/2023 12:00:00 AM",650,1,"Central",860,"BATTERY WITH SEXUAL CONTACT",26,"F","H",834,"LA UNION STATION (NOT LINE SPECIFIC)",34.0561,-118.2375
"9670",211111968,"07/29/2021 12:00:00 AM",2230,11,"Northeast",330,"BURGLARY FROM VEHICLE",28,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0981,-118.2983
"9671",212112582,"07/15/2021 12:00:00 AM",1215,21,"Topanga",442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)",50,"M","W",404,"DEPARTMENT STORE",34.1664,-118.5863
"9672",211607604,"05/07/2021 12:00:00 AM",2355,16,"Foothill",890,"FAILURE TO YIELD",0,"M","O",101,"STREET",34.2597,-118.3179
"9673",230612839,"07/21/2023 12:00:00 AM",1000,6,"Hollywood",664,"BUNCO, PETTY THEFT",14,"M","W",501,"SINGLE FAMILY DWELLING",34.1276,-118.3194
"9674",221717425,"10/20/2022 12:00:00 AM",1945,17,"Devonshire",442,"SHOPLIFTING - PETTY THEFT ($950 & UNDER)",23,"M","H",404,"DEPARTMENT STORE",34.2757,-118.5144
"9675",220715547,"10/21/2022 12:00:00 AM",645,7,"Wilshire",624,"BATTERY - SIMPLE ASSAULT",64,"F","W",101,"STREET",34.0726,-118.3463
"9676",211220443,"09/08/2021 12:00:00 AM",1700,12,"77th Street",668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,"","",203,"OTHER BUSINESS",33.9487,-118.3068
"9677",240900648,"03/19/2024 12:00:00 AM",130,9,"Van Nuys",740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,"X","X",242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",34.1939,-118.4487
"9678",230111839,"05/05/2023 12:00:00 AM",930,1,"Central",210,"ROBBERY",74,"M","W",101,"STREET",34.0685,-118.246
"9679",231505278,"02/01/2023 12:00:00 AM",1400,15,"N Hollywood",946,"OTHER MISCELLANEOUS CRIME",41,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.2027,-118.3745
"9680",230210070,"05/01/2023 12:00:00 AM",530,2,"Rampart",354,"THEFT OF IDENTITY",33,"F","B",501,"SINGLE FAMILY DWELLING",34.0605,-118.2814
"9681",220909139,"05/14/2022 12:00:00 AM",2040,9,"Van Nuys",343,"SHOPLIFTING-GRAND THEFT ($950.01 & OVER)",37,"F","H",404,"DEPARTMENT STORE",34.1576,-118.4387
"9682",212104968,"01/28/2021 12:00:00 AM",200,21,"Topanga",341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",22,"M","B",501,"SINGLE FAMILY DWELLING",34.1785,-118.5698
"9683",210607902,"04/05/2021 12:00:00 AM",1355,6,"Hollywood",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.085,-118.3157
"9684",231713458,"08/02/2023 12:00:00 AM",1920,17,"Devonshire",210,"ROBBERY",0,"X","X",203,"OTHER BUSINESS",34.244,-118.5583
"9685",211713138,"09/24/2021 12:00:00 AM",1000,17,"Devonshire",888,"TRESPASSING",19,"F","W",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.227,-118.5885
"9686",222000565,"02/10/2022 12:00:00 AM",1525,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",29,"F","H",101,"STREET",34.0753,-118.3091
"9687",221610507,"07/16/2022 12:00:00 AM",1200,16,"Foothill",510,"VEHICLE - STOLEN",0,"","",108,"PARKING LOT",34.2816,-118.4073
"9688",201517099,"11/02/2020 12:00:00 AM",2215,15,"N Hollywood",956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",16,"F","H",501,"SINGLE FAMILY DWELLING",34.1811,-118.3692
"9689",220219575,"11/01/2022 12:00:00 AM",1540,2,"Rampart",624,"BATTERY - SIMPLE ASSAULT",27,"M","W",102,"SIDEWALK",34.0637,-118.2662
"9690",222110544,"06/13/2022 12:00:00 AM",1800,21,"Topanga",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",31,"M","O",101,"STREET",34.2108,-118.5648
"9691",211510316,"06/09/2021 12:00:00 AM",2300,15,"N Hollywood",888,"TRESPASSING",0,"M","O",254,"STUDIO (FILM/PHOTOGRAPHIC/MUSIC)",34.1442,-118.3928
"9692",210406636,"03/14/2021 12:00:00 AM",100,4,"Hollenbeck",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,"F","H",101,"STREET",34.0437,-118.2003
"9693",221107275,"03/28/2022 12:00:00 AM",1640,11,"Northeast",745,"VANDALISM - MISDEAMEANOR ($399 OR UNDER)",0,"X","X",203,"OTHER BUSINESS",34.1192,-118.3004
"9694",231813184,"07/09/2023 12:00:00 AM",1605,18,"Southeast",210,"ROBBERY",28,"M","H",101,"STREET",33.9593,-118.2624
"9695",210207150,"03/16/2021 12:00:00 AM",1830,2,"Rampart",330,"BURGLARY FROM VEHICLE",20,"X","O",101,"STREET",34.0742,-118.252
"9696",230600893,"08/24/2023 12:00:00 AM",1915,6,"Hollywood",648,"ARSON",51,"M","W",501,"SINGLE FAMILY DWELLING",34.1171,-118.3843
"9697",241510061,"05/06/2024 12:00:00 AM",600,15,"N Hollywood",510,"VEHICLE - STOLEN",0,"","",123,"PARKING UNDERGROUND/BUILDING",34.1383,-118.3662
"9698",232013698,"07/31/2023 12:00:00 AM",750,20,"Olympic",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",46,"M","W",101,"STREET",34.0473,-118.2947
"9699",231810764,"05/21/2023 12:00:00 AM",120,18,"Southeast",946,"OTHER MISCELLANEOUS CRIME",20,"M","W",101,"STREET",33.9467,-118.2871
"9700",241710745,"06/23/2024 12:00:00 AM",1657,17,"Devonshire",440,"THEFT PLAIN - PETTY ($950 & UNDER)",0,"X","X",404,"DEPARTMENT STORE",34.2322,-118.5113
"9701",221204537,"01/10/2022 12:00:00 AM",2000,12,"77th Street",761,"BRANDISH WEAPON",33,"M","H",101,"STREET",33.9996,-118.2871
"9702",200617880,"11/11/2020 12:00:00 AM",1055,6,"Hollywood",520,"VEHICLE - ATTEMPT STOLEN",26,"M","H",101,"STREET",34.0993,-118.316
"9703",231220675,"10/03/2023 12:00:00 AM",2035,12,"77th Street",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",22,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",33.9688,-118.2739
"9704",210212911,"08/05/2021 12:00:00 AM",1925,2,"Rampart",624,"BATTERY - SIMPLE ASSAULT",40,"M","H",101,"STREET",34.0609,-118.2785
"9705",211913018,"09/07/2021 12:00:00 AM",1800,19,"Mission",310,"BURGLARY",49,"M","H",707,"GARAGE/CARPORT",34.2948,-118.4571
"9706",200311545,"05/19/2020 12:00:00 AM",1000,3,"Southwest",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,"M","B",402,"MARKET",34.0073,-118.298
"9707",200219077,"12/27/2020 12:00:00 AM",2230,2,"Rampart",510,"VEHICLE - STOLEN",0,"","",104,"DRIVEWAY",34.0767,-118.2779
"9708",211913547,"09/20/2021 12:00:00 AM",2140,19,"Mission",901,"VIOLATION OF RESTRAINING ORDER",48,"M","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.2317,-118.4502
"9709",201318593,"10/16/2020 12:00:00 AM",330,13,"Newton",820,"ORAL COPULATION",38,"F","H",502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",34.0352,-118.2389
"9710",230713573,"08/21/2023 12:00:00 AM",330,7,"Wilshire",310,"BURGLARY",22,"X","X",203,"OTHER BUSINESS",34.0727,-118.37
"9711",230206716,"02/27/2023 12:00:00 AM",230,2,"Rampart",310,"BURGLARY",0,"X","X",210,"RESTAURANT/FAST FOOD",34.0876,-118.2759
"9712",211916727,"12/11/2021 12:00:00 AM",1215,19,"Mission",210,"ROBBERY",48,"M","H",101,"STREET",34.248,-118.432
"9713",211225416,"12/20/2021 12:00:00 AM",2315,12,"77th Street",210,"ROBBERY",61,"M","B",101,"STREET",33.9996,-118.2915
"9714",201304784,"01/14/2020 12:00:00 AM",1300,13,"Newton",510,"VEHICLE - STOLEN",0,"","",101,"STREET",34.0138,-118.259
"9715",210218174,"12/01/2021 12:00:00 AM",930,2,"Rampart",230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",41,"M","H",801,"MTA BUS",34.0595,-118.2749
